Reaction	Complexes
PRATPP	G1G01-5360-MONOMER
PRFGS	G1G01-1110-MONOMER_mod_mg2(1)
PRMICI_copy1	G1G01-323-MONOMER
PRMICI_copy2	G1G01-323-MONOMER OR G1G01-324-MONOMER
PROD2	G1G01-5290-MONOMER_mod_fad(1)
PROGLYabcpp	CPLX_CARNabcpp-0 OR CPLX_CARNabcpp-1 OR CPLX_CARNabcpp-2
PROGLYtex	G1G01-958-MONOMER
PROTRS	G1G01-1290-MONOMER
PROabcpp	CPLX_ARGabcpp-1 OR CPLX_PROabcpp-0 OR CPLX_CHLabcpp-0 OR CPLX_CHLabcpp-1
PROt2rpp	G1G01-3093-MONOMER OR G1G01-5376-MONOMER OR G1G01-1132-MONOMER
PROt4pp	G1G01-5289-MONOMER
PROtex	G1G01-5607-MONOMER
PRPPS	G1G01-796-MONOMER_mod_mg2(1)_mod_pi(1) OR G1G01-796-MONOMER_mod_mn2(1)_mod_pi(1)
PSCVT_copy1	G1G01-1872-MONOMER
PSCVT_copy2	G1G01-1872-MONOMER
PSD120	G1G01-5250-MONOMER
PSD140	G1G01-5250-MONOMER
PSD141	G1G01-5250-MONOMER
PSD160	G1G01-5250-MONOMER
PSD161	G1G01-5250-MONOMER
PSD180	G1G01-5250-MONOMER
PSD181	G1G01-5250-MONOMER
PSERT	G1G01-1870-MONOMER_mod_pydx5p(1)
PSP_L	G1G01-5251-MONOMER_mod_mg2(1)
PSSA120	G1G01-4995-MONOMER OR G1G01-3902-MONOMER
PSSA140	G1G01-3902-MONOMER OR G1G01-4995-MONOMER
PSSA141	G1G01-3902-MONOMER OR G1G01-4995-MONOMER
PSSA160	G1G01-4995-MONOMER OR G1G01-3902-MONOMER
PSSA161	G1G01-4995-MONOMER OR G1G01-3902-MONOMER
PSSA180	G1G01-3902-MONOMER OR G1G01-4995-MONOMER
PSSA181	G1G01-4995-MONOMER OR G1G01-3902-MONOMER
PTA2	G1G01-850-MONOMER
PTAr	G1G01-850-MONOMER
PTPATi	G1G01-5467-MONOMER_mod_mg2(1)
PTRCTA	G1G01-5527-MONOMER OR G1G01-2321-MONOMER
PTRCTA2	G1G01-5527-MONOMER OR G1G01-2321-MONOMER
PTRCabc	G1G01-448-MONOMER OR G1G01-1576-MONOMER OR G1G01-1823-MONOMER OR G1G01-4075-MONOMER OR G1G01-5524-MONOMER
PTRCabcpp	CPLX_PTRCabcpp-0 OR CPLX_PTRCabcpp-1 OR CPLX_PTRCabcpp-2 OR CPLX_PTRCabcpp-3 OR CPLX_PTRCabcpp-4 OR CPLX_PTRCabcpp-5
PTRCt2pp	G1G01-1315-MONOMER OR G1G01-2768-MONOMER OR G1G01-2982-MONOMER
PTSLAtexi	G1G01-1787-MONOMER
PUTA3	G1G01-5290-MONOMER_mod_fad(1)
PXYLt5	CPLX1G01-173 OR CPLX_APCt5-0
PXYLt6	CPLX1G01-173 OR CPLX_APCt5-0
PYAM5PO	G1G01-1207-MONOMER_mod_fmn(1)
PYDAMK	G1G01-5713-MONOMER
PYDXK	G1G01-5713-MONOMER
PYDXNK	G1G01-5713-MONOMER
PYK	G1G01-4578-MONOMER_mod_mg2(1)_mod_k(1) OR G1G01-4578-MONOMER_mod_mn2(1)_mod_k(1) OR G1G01-1451-MONOMER_mod_mg2(1)_mod_k(1) OR G1G01-1451-MONOMER_mod_mn2(1)_mod_k(1)
PYOVD2tex	CPLX1G01-187
PYOVDM1	CPLX_PYOVDM1-0
PYOVDM2	G1G01-4482-MONOMER
PYOVDtex	CPLX1G01-187
PYRDOX	CPLX1G01-216
PYRZAM	G1G01-4206-MONOMER
QOR1	G1G01-5242-MONOMER_mod_adocbl(1) OR G1G01-5242-MONOMER_mod_4fe4s(2)
QOR2	G1G01-5242-MONOMER_mod_adocbl(1) OR G1G01-5242-MONOMER_mod_4fe4s(2)
QOR3	G1G01-5242-MONOMER_mod_adocbl(1) OR G1G01-5242-MONOMER_mod_4fe4s(2)
QUEA1	G1G01-907-MONOMER
QUEA2	G1G01-907-MONOMER
QUEA3	G1G01-907-MONOMER
QUIDH	G1G01-3806-MONOMER
QUIDHy	G1G01-2569-MONOMER OR G1G01-3185-MONOMER
QUIN2tex	G1G01-3807-MONOMER
QUINtpp	G1G01-2736-MONOMER
QULNS	G1G01-1317-MONOMER_mod_4fe4s(1)
R05217_nad	G1G01-5169-MONOMER
R05219	G1G01-4016-MONOMER
R15BPK	G1G01-4764-MONOMER
RBFK	G1G01-659-MONOMER
RBFSa	G1G01-564-MONOMER OR G1G01-3095-MONOMER
RBFSb	G1G01-566-MONOMER
RBK	G1G01-2628-MONOMER_mod_k(1)_mod_mg2(1)
RDXR	G1G01-5727-MONOMER OR CPLX_RDXR-0
RECOAH10	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH11	G1G01-5154-MONOMER
RECOAH12	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH13	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH14	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH15	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH16	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH17	G1G01-5154-MONOMER
RECOAH19	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH2	G1G01-4860-MONOMER OR G1G01-5154-MONOMER
RECOAH20	G1G01-5154-MONOMER
RECOAH21	G1G01-5154-MONOMER
RECOAH22	G1G01-5154-MONOMER
RECOAH23	G1G01-5154-MONOMER
RECOAH24	G1G01-5154-MONOMER
RECOAH25	G1G01-5154-MONOMER
RECOAH26	G1G01-5154-MONOMER
RECOAH3	G1G01-4860-MONOMER OR G1G01-5154-MONOMER
RECOAH4	G1G01-5154-MONOMER
RECOAH5	G1G01-5154-MONOMER
RECOAH6	G1G01-5154-MONOMER
RECOAH7	G1G01-5154-MONOMER
RECOAH8	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
RECOAH9	G1G01-5154-MONOMER OR G1G01-4860-MONOMER
REPHACCOAI	G1G01-3512-MONOMER
REPHACCOAT	G1G01-3514-MONOMER
RHACOAE100	G1G01-5096-MONOMER
RHACOAE120	G1G01-5096-MONOMER
RHACOAE121	G1G01-5096-MONOMER
RHACOAE121d6	G1G01-5096-MONOMER
RHACOAE140	G1G01-5096-MONOMER
RHACOAE141	G1G01-5096-MONOMER
RHACOAE141d5	G1G01-5096-MONOMER
RHACOAE142	G1G01-5096-MONOMER
RHACOAE160	G1G01-5096-MONOMER
RHACOAE50	G1G01-5096-MONOMER
RHACOAE60	G1G01-5096-MONOMER
RHACOAE70	G1G01-5096-MONOMER
RHACOAE80	G1G01-5096-MONOMER
RHACOAE90	G1G01-5096-MONOMER
RHACOAEP100	G1G01-5096-MONOMER
RHACOAEP101	G1G01-5096-MONOMER
RHACOAEP40	G1G01-5096-MONOMER
RHACOAEP50	G1G01-5096-MONOMER
RHACOAEP60	G1G01-5096-MONOMER
RHACOAEP70	G1G01-5096-MONOMER
RHACOAEP80	G1G01-5096-MONOMER
RHACOAEP90	G1G01-5096-MONOMER
RHACOAET40	G1G01-5096-MONOMER
RHACOAET60	G1G01-5096-MONOMER
RHACOAR100	G1G01-2026-MONOMER
RHACOAR101	G1G01-2026-MONOMER
RHACOAR120	G1G01-2026-MONOMER
RHACOAR121d5	G1G01-2026-MONOMER
RHACOAR121d6	G1G01-2026-MONOMER
RHACOAR140	G1G01-2026-MONOMER
RHACOAR141d5	G1G01-2026-MONOMER
RHACOAR141d7	G1G01-2026-MONOMER
RHACOAR142	G1G01-2026-MONOMER
RHACOAR60	G1G01-2026-MONOMER
RHACOAR70	G1G01-2026-MONOMER
RHACOAR80	G1G01-2026-MONOMER
RHACOAR90	G1G01-2026-MONOMER
RHACOARP100	G1G01-2026-MONOMER
RHACOARP40	G1G01-2026-MONOMER
RHACOARP50	G1G01-2026-MONOMER
RHACOARP60	G1G01-2026-MONOMER
RHACOARP70	G1G01-2026-MONOMER
RHACOARP80	G1G01-2026-MONOMER
RHACOARP90	G1G01-2026-MONOMER
RHACOART60	G1G01-2026-MONOMER
RHMNT1	G1G01-1905-MONOMER
RHMNT2	G1G01-1904-MONOMER
RIBabcpp	CPLX_RIBabcpp-0
RMD	G1G01-1903-MONOMER
RNDR1	CPLX_RNDR1-0 OR CPLX_RNDR1-1 OR CPLX_RNDR1-2
RNDR2	CPLX_RNDR1-0 OR CPLX_RNDR1-1 OR CPLX_RNDR1-2
RNDR3	CPLX_RNDR1-0 OR CPLX_RNDR1-1 OR CPLX_RNDR1-2
RNDR4	CPLX_RNDR1-0 OR CPLX_RNDR1-1 OR CPLX_RNDR1-2
RPE	G1G01-452-MONOMER
RPI	G1G01-5495-MONOMER
RZ5PP	G1G01-1778-MONOMER
S7PI	G1G01-1410-MONOMER
SADH	G1G01-4778-MONOMER
SADT	CPLX1G01-96
SARCOX	CPLX1G01-129
SARCOX2	CPLX1G01-129
SBO3t2pp	G1G01-2898-MONOMER OR G1G01-2044-MONOMER
SCYSDS	CPLX_SCYSDS-0
SDPDS	G1G01-1616-MONOMER_mod_zn2(1)_mod_cobalt2(1)
SDPTA	G1G01-1684-MONOMER OR G1G01-4782-MONOMER_mod_pydx5p(1)
SELADT	CPLX1G01-96
SELCYSS	G1G01-541-MONOMER_mod_pydx5p(1)
SELMETAT	G1G01-5311-MONOMER_mod_k(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_k(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_nh4(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_tl(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_cs(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_LI(4)_mod_ca2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_mg2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_mn2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_cobalt2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_zn2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_cd2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_ni2(1) OR G1G01-5311-MONOMER_mod_na1(4)_mod_ca2(1)
SELNPS	G1G01-897-MONOMER_mod_mg2(1)
SELabcpp	CPLX_DMSO2abcpp-1 OR CPLX_DMSO2abcpp-0 OR CPLX_SELabcpp-0 OR CPLX_CRO4abcpp-0
SERAT_copy1	G1G01-915-MONOMER OR G1G01-250-MONOMER
SERAT_copy2	G1G01-250-MONOMER OR G1G01-915-MONOMER OR G1G01-1183-MONOMER OR G1G01-3355-MONOMER
SERD_L	G1G01-3363-MONOMER_mod_4fe4s(1) OR G1G01-328-MONOMER OR G1G01-1060-MONOMER_mod_4fe4s(1)
SERTRS	G1G01-4267-MONOMER_mod_mg2(1)
SERTRS2	G1G01-4267-MONOMER_mod_mg2(1)
SERt2rpp	G1G01-3826-MONOMER
SERt4pp	G1G01-2610-MONOMER
SFGTHi	G1G01-1714-MONOMER
SGDS	G1G01-4776-MONOMER
SGSAD	G1G01-4779-MONOMER
SHCHD2	G1G01-4266-MONOMER
SHCHF	G1G01-4266-MONOMER
SHEME2abcpp	CPLX_PHEME2abcpp-0
SHEMEtonex	CPLX_PHEMEtonex-0
SHGO	G1G01-3089-MONOMER
SHK3Dr	G1G01-3185-MONOMER OR G1G01-79-MONOMER OR G1G01-2569-MONOMER OR G1G01-4021-MONOMER
SHKK	G1G01-5423-MONOMER_mod_mg2(1) OR G1G01-5423-MONOMER_mod_mn2(1) OR G1G01-5423-MONOMER_mod_cobalt2(1) OR G1G01-5423-MONOMER_mod_fe2(1) OR G1G01-5423-MONOMER_mod_ca2(1) OR G1G01-5423-MONOMER_mod_k(1)
SHSL1	G1G01-731-MONOMER OR G1G01-4902-MONOMER_mod_pydx5p(1)
SHSL2r	G1G01-2711-MONOMER
SKMt2pp	G1G01-2736-MONOMER
SLCYSS	G1G01-1752-MONOMER_mod_pydx5p(1)
SO3abcpp	CPLX_CRO4abcpp-1 OR CPLX_CRO4abcpp-0
SO4t2pp	G1G01-792-MONOMER OR G1G01-1497-MONOMER
SO4t4pp_1	G1G01-4198-MONOMER
SOTA	G1G01-4782-MONOMER_mod_pydx5p(1)
SPMDabcpp	CPLX_PTRCabcpp-0
SPMPS	G1G01-1971-MONOMER
SPODM	G1G01-989-MONOMER_mod_fe3(1) OR G1G01-1020-MONOMER_mod_mn2(1)
SSALx	G1G01-3370-MONOMER
SSALy	G1G01-234-MONOMER OR G1G01-2663-MONOMER OR G1G01-3370-MONOMER OR G1G01-4703-MONOMER
SUCCt2_2pp	G1G01-1270-MONOMER OR G1G01-2194-MONOMER OR G1G01-2401-MONOMER
SUCD4	CPLX_SUCD4-0
SUCDi	CPLX1G01-44_mod_2fe2s(1)_mod_4fe4s(2)_mod_fad(1) OR CPLX1G01-44_mod_3fe4s(1)_mod_fad(1)_mod_2fe2s(1)_mod_4fe4s(1)
SUCOAS	CPLX1G01-158
SULFACabcpp	CPLX_DMSO2abcpp-1 OR CPLX_DMSO2abcpp-0
SULFACtex	G1G01-256-MONOMER
SULR	CPLX_SULR-0
SULabc	G1G01-5513-MONOMER OR G1G01-5482-MONOMER
SULabcpp	CPLX_CRO4abcpp-0 OR CPLX_CRO4abcpp-1
T2DECAI	G1G01-4440-MONOMER
TAGLIPA160ex	G1G01-5194-MONOMER
TAGLIPA180ex	G1G01-5194-MONOMER
TAGLIPA181d9ex	G1G01-5194-MONOMER
TAGLIPA182d9d12	G1G01-5194-MONOMER
TALA	G1G01-2309-MONOMER
TAUDO	G1G01-252-MONOMER_mod_fe2(1) OR G1G01-187-MONOMER
TAURabc	G1G01-229-MONOMER OR G1G01-254-MONOMER
TAURabcpp	CPLX_DMSO2abcpp-1 OR CPLX_DMSO2abcpp-0
TAURtex	G1G01-256-MONOMER
TDP	G1G01-5444-MONOMER_mod_mg2(1)
TDPDRE	G1G01-287-MONOMER OR G1G01-1885-MONOMER
TDPDRR	G1G01-1887-MONOMER OR G1G01-549-MONOMER
TDPGDH	G1G01-1888-MONOMER_mod_nad(1)
TDSK2	G1G01-2011-MONOMER_mod_mg2(1)
TDSR1	CPLX_TDSR1-0 OR CPLX_TDSR1-1
TDSR2	CPLX_TDSR2-0 OR CPLX_TDSR2-1
TGTASE1	G1G01-908-MONOMER_mod_zn2(6)
TGTASE2	G1G01-908-MONOMER_mod_zn2(6)
TGTASE3	G1G01-908-MONOMER_mod_zn2(6)
THD2pp	CPLX_NADTRHD-0 OR G1G01-2292-MONOMER_mod_fad(1)
THDPS	G1G01-1621-MONOMER
THFAT	G1G01-743-MONOMER OR G1G01-355-MONOMER
THIORDXi	CPLX_THIORDXi-0 OR CPLX_THIORDXi-1 OR CPLX_THIORDXi-2
THRA	G1G01-354-MONOMER_mod_pydx5p(1)
THRA2	G1G01-354-MONOMER_mod_pydx5p(1)
THRD_L	G1G01-3679-MONOMER_mod_pydx5p(1) OR G1G01-4711-MONOMER_mod_pydx5p(1) OR G1G01-5494-MONOMER
THRS	G1G01-1563-MONOMER_mod_pydx5p(1) OR G1G01-734-MONOMER
THRTRS	G1G01-2636-MONOMER_mod_zn2(1)
THRabcpp	CPLX_ILEabcpp-0
THRt2pp	G1G01-2380-MONOMER
THRt4pp	G1G01-2610-MONOMER
THYMt4pp	G1G01-4300-MONOMER
THZPSN	CPLX_THZPSN-0 OR CPLX_THZPSN-1
TKT1	G1G01-5309-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TKT2	G1G01-5309-MONOMER_mod_thmpp(1)_mod_mn2(1)_mod_mg2(1)
TMDS	G1G01-5486-MONOMER_mod_mg2(1)
TMPK	G1G01-568-MONOMER_mod_mg2(1)
TMPPP	G1G01-5120-MONOMER_mod_mg2(1)
TNTR1	G1G01-1341-MONOMER OR G1G01-994-MONOMER OR G1G01-2661-MONOMER OR G1G01-1570-MONOMER OR G1G01-3393-MONOMER OR G1G01-2664-MONOMER OR CPLX-9451
TNTR1x	G1G01-2661-MONOMER OR G1G01-2597-MONOMER_mod_fad(1)
TNTR2	G1G01-1341-MONOMER OR G1G01-994-MONOMER OR G1G01-2661-MONOMER OR G1G01-1570-MONOMER OR G1G01-3393-MONOMER OR G1G01-2664-MONOMER
TNTR2x	G1G01-2661-MONOMER
TNTR3	G1G01-994-MONOMER
TNTR4	G1G01-994-MONOMER
TNTep	CPLX1G01-157
TOLt5	CPLX1G01-173 OR CPLX_APCt5-0
TOLt6	CPLX1G01-173 OR CPLX_APCt5-0
TOLt7	G1G01-3825-MONOMER
TPI	G1G01-5041-MONOMER
TRDR	CPLX_TRDR-0 OR G1G01-559-MONOMER OR CPLX_TRDR-1
TRPS1_copy1	CPLX1G01-106_mod_pydx5p(1)
TRPS1_copy2	CPLX1G01-106_mod_pydx5p(1)
TRPS2	CPLX1G01-106_mod_pydx5p(1)
TRPS3	CPLX1G01-106_mod_pydx5p(1)
TRPTRS	G1G01-1398-MONOMER_mod_mg2(1)
TRPt2rpp	G1G01-1001-MONOMER OR G1G01-4795-MONOMER
TRSARr	G1G01-4576-MONOMER
TRYPTAOX	G1G01-5328-MONOMER
TSULabcpp	CPLX_CRO4abcpp-0 OR CPLX_CRO4abcpp-1
TTDCAtexi	G1G01-1787-MONOMER
TTDCEAtexi	G1G01-1787-MONOMER
TTRCYCt5	CPLX1G01-173 OR CPLX_APCt5-0
TTRCYCt7pp	G1G01-3825-MONOMER
TTRCYCtpp	CPLX1G01-173 OR CPLX_APCt5-0
TUNGSabcpp	CPLX_MOBDabcpp-0
TYRTA	G1G01-2098-MONOMER OR G1G01-3827-MONOMER_mod_pydx5p(1)
TYRTRS	G1G01-472-MONOMER
TYRt2rpp	G1G01-4795-MONOMER OR G1G01-4798-MONOMER OR G1G01-1001-MONOMER
TYRtex	G1G01-3868-MONOMER
U23GAAT2_1	G1G01-1698-MONOMER
UAAGDS	G1G01-1419-MONOMER
UACGAMDH2	G1G01-1908-MONOMER
UAG2E	G1G01-1916-MONOMER_mod_nad(1)
UAGAAT2_1	CPLX_UAGAAT2_1-0
UAGCVT	G1G01-1038-MONOMER
UAGDP	G1G01-5777-MONOMER_mod_mg2(1)
UAGPT3	G1G01-1424-MONOMER
UAMAGS	G1G01-1422-MONOMER_mod_k(1)_mod_mg2(1)
UAMAS	G1G01-1425-MONOMER_mod_mg2(1) OR G1G01-597-MONOMER_mod_mg2(1)
UAPGR	G1G01-2015-MONOMER_mod_fad(1) OR G1G01-3998-MONOMER
UDCPDP	G1G01-3041-MONOMER
UDCPDPS	G1G01-1692-MONOMER_mod_mg2(1)
UDCPDPpp	G1G01-3041-MONOMER
UDCPGT_1	G1G01-1907-MONOMER
UDPG4E	G1G01-3347-MONOMER_mod_nad(1) OR G1G01-601-MONOMER OR G1G01-1906-MONOMER
UGLYCH	G1G01-4566-MONOMER
UGMDDS	G1G01-1420-MONOMER
UHBZ1t_pp	G1G01-1466-MONOMER
UHGADA2_1	G1G01-1431-MONOMER
UKQUIVORx	G1G01-1906-MONOMER
UKQUIVORy	G1G01-1906-MONOMER
UM3PL	G1G01-597-MONOMER_mod_mg2(1)
UM4PCP	G1G01-5136-MONOMER
UM4PL	G1G01-597-MONOMER_mod_mg2(1)
UMPK	G1G01-1873-MONOMER_mod_mg2(1) OR G1G01-1690-MONOMER
UNK3	G1G01-3827-MONOMER_mod_pydx5p(1) OR G1G01-2098-MONOMER
UPP3MT	G1G01-2228-MONOMER OR G1G01-4266-MONOMER OR G1G01-206-MONOMER
UPP3S	G1G01-205-MONOMER
UPPDC1	G1G01-5418-MONOMER
UPPN	G1G01-671-MONOMER OR G1G01-4299-MONOMER_mod_mn2(1) OR G1G01-4299-MONOMER_mod_2fe2s(1)_mod_mn2(1) OR G1G01-4299-MONOMER_mod_4fe4s(1)_mod_mn2(1)
UPPRT	G1G01-821-MONOMER OR G1G01-5342-MONOMER
UQUIVOT	G1G01-1907-MONOMER
URAt2pp	G1G01-820-MONOMER OR G1G01-4568-MONOMER OR G1G01-4259-MONOMER OR G1G01-4956-MONOMER
URCN	G1G01-5378-MONOMER
UREA	CPLX_UREA-0
UREA2t2pp	G1G01-4579-MONOMER
UREAabcpp	CPLX_UREAabcpp-0
UREAtpp	G1G01-1149-MONOMER
URIDK2r	G1G01-1690-MONOMER
URIH	G1G01-2630-MONOMER
URItex	G1G01-4569-MONOMER OR G1G01-4570-MONOMER
URO_c	G1G01-3296-MONOMER
USHD1	G1G01-3081-MONOMER
VACCtex	G1G01-1787-MONOMER
VALDHr	G1G01-4928-MONOMER
VALTA	G1G01-3747-MONOMER_mod_pydx5p(6) OR G1G01-3747-MONOMER_mod_pydx5p(1)
VALTRS_copy1	G1G01-1050-MONOMER_mod_mg2(1)
VALTRS_copy2	G1G01-1050-MONOMER_mod_mg2(1)
VALabcpp	CPLX_ILEabcpp-0 OR CPLX_ILEabcpp-1 OR CPLX_ILEabcpp-0 OR CPLX_ARGabcpp-1
VALt2rpp	G1G01-4450-MONOMER
VANKpp	G1G01-3993-MONOMER
VANLNtex	G1G01-3992-MONOMER
VANLTtex	G1G01-3992-MONOMER OR G1G01-1473-MONOMER
VCACT	CPLX-9269 OR G1G01-2356-MONOMER
VCOAD	G1G01-2003-MONOMER OR CPLX-8486
VECOAH	CPLX-9268 OR G1G01-2358-MONOMER
VNDH	G1G01-3588-MONOMER
VNDH_2	G1G01-3588-MONOMER
VNDH_3	G1G01-3588-MONOMER
VNLNpp	G1G01-3993-MONOMER
VNTDM	CPLX1G01-86
WCOS	G1G01-2264-MONOMER
XAND	CPLX_HXAND-0
XANt2pp	G1G01-4259-MONOMER OR G1G01-820-MONOMER OR G1G01-4568-MONOMER OR G1G01-4956-MONOMER
XPPT	G1G01-822-MONOMER OR G1G01-5613-MONOMER
XTSNH	G1G01-2630-MONOMER
ZN2abcpp	G1G01-42-MONOMER OR G1G01-5484-MONOMER
ZN2t3pp	G1G01-5110-MONOMER
ZN2t4pp	G1G01-27-MONOMER
ZN2t5	CPLX1G01-200 OR CPLX1G01-199
ZN2t6	CPLX1G01-200 OR CPLX1G01-199
ZNabcpp	CPLX1G01-20 OR CPLX_MNabc_1-0
hemeD_synthesis	G1G01-120-MONOMER_mod_hemed(6)
pentso3abcpp	CPLX_DMSO2abcpp-0 OR CPLX_DMSO2abcpp-1
ASPTRA_a	CPLX1G01-77
ASPTRA_b	CPLX1G01-77
