,value
PP_mr62,TU1G01-5884
PP_mr63,TU1G01-5888
PP_mr64,TU1G01-5920
PP_mr65,TU1G01-890
PP_mr66,TU1G01-6420
PP_mr67,TU1G01-5344
PP_r01,TU1G01-208
PP_t01,TU1G01-526
PP_t02,TU1G01-526
PP_t03,TU1G01-526
PP_t04,TU1G01-526
PP_t05,TU1G01-674
PP_t06,TU1G01-674
PP_t07,TU1G01-706
PP_t08,TU1G01-706
PP_t09,TU1G01-706
PP_t10,TU1G01-706
PP_t11,TU1G01-706
PP_t12,TU1G01-720
PP_t13,TU1G01-1394
PP_t14,TU1G01-1412
PP_t15,TU1G01-1898
PP_t16,TU1G01-1898
PP_t17,TU1G01-1898
PP_t18,TU1G01-1898
PP_t19,TU1G01-2054
PP_t20,TU1G01-2092
PP_t21,TU1G01-2092
PP_t22,TU1G01-2092
PP_t23,TU1G01-2092
PP_t24,TU1G01-2092
PP_t25,TU1G01-2220
PP_t26,TU1G01-2220
PP_t27,TU1G01-2220
PP_t28,TU1G01-2220
PP_t29,TU1G01-2220
PP_t30,TU1G01-2220
PP_t31,TU1G01-2256
PP_t32,TU1G01-2256
PP_t33,TU1G01-2256
PP_t34,TU1G01-2256
PP_t35,TU1G01-2536
PP_t36,TU1G01-2536
PP_t37,TU1G01-2572
PP_t38,TU1G01-2572
PP_t39,TU1G01-2572
PP_t40,TU1G01-2614
PP_t41,TU1G01-6904
PP_t42,TU1G01-2790
PP_t43,TU1G01-2790
PP_t44,TU1G01-2816
PP_t45,TU1G01-4370
PP_t46,TU1G01-5534
PP_t47,TU1G01-5534
PP_t48,TU1G01-5336
PP_t49,TU1G01-5336
PP_t50,TU1G01-5284
PP_t51,TU1G01-5284
PP_t52,TU1G01-5068
PP_t53,TU1G01-5068
PP_t54,TU1G01-5068
PP_t55,TU1G01-5068
PP_t56,TU1G01-5068
PP_t57,TU1G01-5062
PP_t58,TU1G01-5062
PP_t59,TU1G01-4646
PP_t60,TU1G01-4530
PP_t61,TU1G01-4442
PP_t62,TU1G01-2400
PP_t63,TU1G01-2214
PP_t64,TU1G01-1578
PP_t65,TU1G01-1368
PP_t66,TU1G01-1368
PP_t67,TU1G01-1368
PP_t68,TU1G01-970
PP_t69,TU1G01-856
PP_t70,TU1G01-824
PP_t71,TU1G01-466
PP_t72,TU1G01-354
PP_t73,TU1G01-336
PP_t74,TU1G01-266
PP_t75,TU1G01-566
PP_tm01,TU1G01-5360
