Complex,Complex_compartment,Protein,Protein_compartment,translocase_pathway
CPLX1G01-46,Inner_Membrane,PP_4484(),Inner_Membrane,r
CPLX_ARGabcpp-0,Inner_Membrane,PP_4484(),Inner_Membrane,r
CPLX1G01-159,Inner_Membrane,PP_0815(),Inner_Membrane,r
CPLX1G01-159,Inner_Membrane,PP_0813(),Inner_Membrane,p
CPLX1G01-159,Inner_Membrane,PP_0814(),Inner_Membrane,r
CPLX1G01-159,Inner_Membrane,PP_0812(),Inner_Membrane,p
CPLX_CRO4abcpp-0,Inner_Membrane,PP_5171(),Periplasm,s
CPLX_SELabcpp-0,Inner_Membrane,PP_5171(),Periplasm,s
CPLX1G01-24,Inner_Membrane,PP_5169(),Inner_Membrane,r
CPLX_CRO4abcpp-0,Inner_Membrane,PP_5169(),Inner_Membrane,r
CPLX_CRO4abcpp-1,Inner_Membrane,PP_5169(),Inner_Membrane,r
CPLX1G01-24,Inner_Membrane,PP_5170(),Inner_Membrane,r
CPLX_CRO4abcpp-0,Inner_Membrane,PP_5170(),Inner_Membrane,r
CPLX_CRO4abcpp-1,Inner_Membrane,PP_5170(),Inner_Membrane,r
CPLX_SELabcpp-0,Inner_Membrane,PP_5170(),Inner_Membrane,r
CPLX1G01-26,Inner_Membrane,PP_1482(),Inner_Membrane,p
CPLX1G01-26,Inner_Membrane,PP_1483(),Inner_Membrane,p
G1G01-2339-MONOMER,Periplasm,PP_2198(),Periplasm,s
CPLX_MPTG-0,Inner_Membrane,PP_0572(),Inner_Membrane,s
CPLX_MPTG-0,Inner_Membrane,PP_0601(),Inner_Membrane,r
CPLX_MPTG-1,Inner_Membrane,PP_0601(),Inner_Membrane,r
CPLX_MPTG-2,Inner_Membrane,PP_0601(),Inner_Membrane,r
CPLX_MPTG-3,Inner_Membrane,PP_0601(),Inner_Membrane,r
CPLX1G01-197,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX1G01-189,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX1G01-198,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX1G01-190,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_CBItonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_CU2tonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FE3DCITtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FE3PYOVD2tonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FE3PYOVD2tonex-1,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FECRMtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FECRMtonex-1,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FEENTERtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FEOXAMtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_MCBTFtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_PHEMEtonex-0,Outer_Membrane,PP_5307(),Inner_Membrane,s
CPLX_FEENTERtonex-0,Outer_Membrane,PP_2242(),Outer_Membrane,sb
CPLX1G01-197,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX1G01-189,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX1G01-198,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX1G01-190,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_CBItonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_CU2tonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FE3DCITtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FE3PYOVD2tonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FE3PYOVD2tonex-1,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FECRMtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FECRMtonex-1,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FEENTERtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_FEOXAMtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_MCBTFtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX_PHEMEtonex-0,Outer_Membrane,PP_5306(),Inner_Membrane,p
CPLX1G01-44,Inner_Membrane,PP_4193(),Inner_Membrane,r
CPLX1G01-44,Inner_Membrane,PP_4192(),Inner_Membrane,r
CPLX1G01-142,Inner_Membrane,PP_4119(),Inner_Membrane,p
CPLX1G01-142,Inner_Membrane,PP_4130(),Inner_Membrane,r
CPLX1G01-142,Inner_Membrane,PP_4127(),Inner_Membrane,r
CPLX1G01-142,Inner_Membrane,PP_4128(),Inner_Membrane,p
CPLX1G01-142,Inner_Membrane,PP_4129(),Inner_Membrane,r
CPLX1G01-142,Inner_Membrane,PP_4125(),Inner_Membrane,r
CPLX1G01-142,Inner_Membrane,PP_4131(),Inner_Membrane,r
CPLX1G01-173,Outer_Membrane,PP_1386(),Inner_Membrane,pa
CPLX_Kt2pp-1,Inner_Membrane,PP_4507(),Inner_Membrane,r
CPLX1G01-160,Inner_Membrane,PP_4651(),Inner_Membrane,r
CPLX1G01-160,Inner_Membrane,PP_4650(),Inner_Membrane,r
CPLX_RIBabcpp-0,Inner_Membrane,PP_2454(),Periplasm,s
CPLX1G01-64,Inner_Membrane,PP_2456(),Inner_Membrane,r
CPLX_RIBabcpp-0,Inner_Membrane,PP_2456(),Inner_Membrane,r
CPLX1G01-70,Inner_Membrane,PP_0491(),Inner_Membrane,r
CPLX_FDH-0,Inner_Membrane,PP_0491(),Inner_Membrane,r
CPLX1G01-70,Inner_Membrane,PP_0490(),Inner_Membrane,t
CPLX_FDH-0,Inner_Membrane,PP_0490(),Inner_Membrane,t
CPLX1G01-70,Inner_Membrane,PP_0489(),Periplasm,t
CPLX_FDH-0,Inner_Membrane,PP_0489(),Periplasm,t
CPLX1G01-146,Inner_Membrane,PP_5417(),Inner_Membrane,r
CPLX1G01-147,Inner_Membrane,PP_5417(),Inner_Membrane,r
CPLX1G01-144,Inner_Membrane,PP_5417(),Inner_Membrane,r
CPLX_ATPS4rpp-0,Inner_Membrane,PP_5417(),Inner_Membrane,r
CPLX1G01-144,Inner_Membrane,PP_5412(),Inner_Membrane,y
CPLX1G01-150,Inner_Membrane,PP_5412(),Inner_Membrane,y
CPLX_ATPS4rpp-0,Inner_Membrane,PP_5412(),Inner_Membrane,y
CPLX1G01-147,Inner_Membrane,PP_5419(),Inner_Membrane,p
CPLX1G01-144,Inner_Membrane,PP_5419(),Inner_Membrane,p
CPLX_ATPS4rpp-0,Inner_Membrane,PP_5419(),Inner_Membrane,p
G1G01-5784-MONOMER,Inner_Membrane,PP_5418(),Inner_Membrane,r
CPLX1G01-147,Inner_Membrane,PP_5418(),Inner_Membrane,r
CPLX1G01-144,Inner_Membrane,PP_5418(),Inner_Membrane,r
CPLX1G01-145,Inner_Membrane,PP_5418(),Inner_Membrane,r
CPLX_ATPS4rpp-0,Inner_Membrane,PP_5418(),Inner_Membrane,r
CPLX1G01-23,Inner_Membrane,PP_4455(),Inner_Membrane,r
CPLX1G01-14,Inner_Membrane,PP_1139(),Inner_Membrane,p
CPLX_ILEabcpp-0,Inner_Membrane,PP_1139(),Inner_Membrane,p
CPLX1G01-14,Inner_Membrane,PP_1140(),Inner_Membrane,r
CPLX_ILEabcpp-0,Inner_Membrane,PP_1140(),Inner_Membrane,r
CPLX_TDSR2-0,Periplasm,PP_4237(),Periplasm,s
CPLX_TDSR2-1,Periplasm,PP_4237(),Periplasm,s
CPLX_NI2uabcpp-0,Inner_Membrane,PP_3342(),Periplasm,s
CPLX1G01-62,Inner_Membrane,PP_3343(),Inner_Membrane,r
CPLX_NI2uabcpp-0,Inner_Membrane,PP_3343(),Inner_Membrane,r
CPLX1G01-62,Inner_Membrane,PP_3344(),Inner_Membrane,r
CPLX_NI2uabcpp-0,Inner_Membrane,PP_3344(),Inner_Membrane,r
CPLX_FEOXAMtonex-0,Outer_Membrane,PP_0160(),Outer_Membrane,sb
CPLX1G01-32,Inner_Membrane,PP_5023(),Inner_Membrane,r
CPLX1G01-173,Outer_Membrane,PP_1384(),Outer_Membrane,pla
CPLX_CUt3-0,Outer_Membrane,PP_5388(),Periplasm,s
CPLX1G01-63,Outer_Membrane,PP_5386(),Periplasm,s
CPLX_CUt3-0,Outer_Membrane,PP_5386(),Periplasm,s
CPLX1G01-63,Outer_Membrane,PP_5387(),Inner_Membrane,r
CPLX_CUt3-0,Outer_Membrane,PP_5387(),Inner_Membrane,r
CPLX1G01-41,Inner_Membrane,PP_4161(),Inner_Membrane,r
CPLX1G01-41,Inner_Membrane,PP_4160(),Inner_Membrane,r
CPLX_PIuabcpp-0,Inner_Membrane,PP_2656(),Periplasm,s
CPLX1G01-128,Inner_Membrane,PP_2658(),Inner_Membrane,r
CPLX_PIuabcpp-0,Inner_Membrane,PP_2658(),Inner_Membrane,r
CPLX1G01-128,Inner_Membrane,PP_2657(),Inner_Membrane,r
CPLX_PIuabcpp-0,Inner_Membrane,PP_2657(),Inner_Membrane,r
CPLX_MPTG-2,Inner_Membrane,PP_5084(),Inner_Membrane,s
CPLX1G01-190,Outer_Membrane,PP_4217(),Outer_Membrane,sb
CPLX_DMSO2abcpp-0,Inner_Membrane,PP_0239(),Inner_Membrane,r
CPLX_DMSO2abcpp-0,Inner_Membrane,PP_0237(),Periplasm,s
CPLX1G01-8,Inner_Membrane,PP_1016(),Inner_Membrane,r
CPLX_GLCabcpp-0,Inner_Membrane,PP_1016(),Inner_Membrane,r
CPLX1G01-74,Inner_Membrane,PP_1169(),Periplasm,s
CPLX1G01-74,Inner_Membrane,PP_1167(),Inner_Membrane,r
CPLX1G01-104,Inner_Membrane,PP_3559(),Inner_Membrane,p
CPLX_TDSR1-0,Periplasm,PP_1469(),Periplasm,s
CPLX_TDSR1-1,Periplasm,PP_1469(),Periplasm,s
CPLX1G01-91,Inner_Membrane,PP_0155(),Inner_Membrane,r
CPLX_NADTRHD-0,Inner_Membrane,PP_0155(),Inner_Membrane,r
PP_0156-MONOMER,Inner_Membrane,PP_0156(),Inner_Membrane,r
CPLX_NADTRHD-0,Inner_Membrane,PP_0156(),Inner_Membrane,r
CPLX1G01-7,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX_PTRCabcpp-1,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX_PTRCabcpp-2,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX_PTRCabcpp-3,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX_PTRCabcpp-4,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX_PTRCabcpp-5,Inner_Membrane,PP_5177(),Inner_Membrane,p
CPLX1G01-7,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-1,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-2,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-3,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-4,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-5,Inner_Membrane,PP_5178(),Inner_Membrane,r
CPLX_PTRCabcpp-2,Inner_Membrane,PP_5181(),Periplasm,s
CPLX_CBIuabcpp-0,Inner_Membrane,PP_0524(),Periplasm,s
CPLX_CBIuabcpp-1,Inner_Membrane,PP_0524(),Periplasm,s
CPLX1G01-19,Inner_Membrane,PP_4688(),Inner_Membrane,r
CPLX_CBIuabcpp-0,Inner_Membrane,PP_4688(),Inner_Membrane,r
CPLX_PHEME2abcpp-0,Inner_Membrane,PP_4688(),Inner_Membrane,r
G1G01-4052-MONOMER,Periplasm,PP_3794(),Periplasm,s
CPLX_ILEabcpp-0,Inner_Membrane,PP_1141(),Periplasm,s
CPLX1G01-100,Inner_Membrane,PP_0795(),Inner_Membrane,r
CPLX1G01-20,Inner_Membrane,PP_0117(),Inner_Membrane,r
CPLX1G01-20,Inner_Membrane,PP_0120(),Periplasm,s
CPLX1G01-57,Inner_Membrane,PP_4326(),Inner_Membrane,r
CPLX_PHEMEabcpp-0,Inner_Membrane,PP_4326(),Inner_Membrane,r
CPLX_PHEMEabcpp-0,Inner_Membrane,PP_4325(),Inner_Membrane,p
CPLX_MPTG-1,Inner_Membrane,PP_4683(),Inner_Membrane,s
CPLX_ALPATE160pp-0,Inner_Membrane,PP_4790(),Inner_Membrane,r
CPLX1G01-34,Inner_Membrane,PP_0281(),Inner_Membrane,p
CPLX_DLYSabcpp-0,Inner_Membrane,PP_0281(),Inner_Membrane,p
CPLX_DLYSabcpp-0,Inner_Membrane,PP_0282(),Periplasm,s
CPLX_GLUabcpp-0,Inner_Membrane,PP_1071(),Periplasm,s
CPLX1G01-45,Inner_Membrane,PP_1070(),Inner_Membrane,r
CPLX_GLUabcpp-0,Inner_Membrane,PP_1070(),Inner_Membrane,r
CPLX1G01-45,Inner_Membrane,PP_1069(),Inner_Membrane,r
CPLX_GLUabcpp-0,Inner_Membrane,PP_1069(),Inner_Membrane,r
CPLX1G01-56,Inner_Membrane,PP_0880(),Inner_Membrane,r
CPLX_CARNabcpp-0,Inner_Membrane,PP_0880(),Inner_Membrane,r
CPLX_CARNabcpp-1,Inner_Membrane,PP_0880(),Inner_Membrane,r
CPLX_CARNabcpp-2,Inner_Membrane,PP_0880(),Inner_Membrane,r
CPLX1G01-56,Inner_Membrane,PP_0881(),Inner_Membrane,r
CPLX_CARNabcpp-0,Inner_Membrane,PP_0881(),Inner_Membrane,r
CPLX_CARNabcpp-1,Inner_Membrane,PP_0881(),Inner_Membrane,r
CPLX_CARNabcpp-2,Inner_Membrane,PP_0881(),Inner_Membrane,r
CPLX_CARNabcpp-2,Inner_Membrane,PP_0885(),Periplasm,s
CPLX1G01-10,Inner_Membrane,PP_0869(),Inner_Membrane,r
CPLX_CHLabcpp-0,Inner_Membrane,PP_0869(),Inner_Membrane,r
CPLX_CHLabcpp-0,Inner_Membrane,PP_0870(),Periplasm,s
CPLX_CHLabcpp-1,Inner_Membrane,PP_0870(),Periplasm,s
CPLX1G01-85,Inner_Membrane,PP_1002(),Inner_Membrane,r
CPLX1G01-173,Outer_Membrane,PP_1385(),Inner_Membrane,r
G1G01-2011-MONOMER,Inner_Membrane,PP_1900(),Inner_Membrane,r
CPLX_METDabcpp-0,Inner_Membrane,PP_0112(),Inner_Membrane,pa
CPLX1G01-21,Inner_Membrane,PP_0219(),Inner_Membrane,r
CPLX_METDabcpp-1,Inner_Membrane,PP_0219(),Inner_Membrane,r
CPLX_PLPSabctex-0,Inner_Membrane,PP_0982(),Inner_Membrane,r
CPLX_PLPSabctex-0,Inner_Membrane,PP_0983(),Inner_Membrane,r
CPLX_PLPSabctex-0,Inner_Membrane,PP_0954(),Periplasm,s
CPLX_MOBDabcpp-0,Inner_Membrane,PP_3828(),Periplasm,s
CPLX1G01-197,Outer_Membrane,PP_4613(),Outer_Membrane,sb
CPLX_DMSO2abcpp-1,Inner_Membrane,PP_0233(),Periplasm,s
CPLX1G01-97,Inner_Membrane,PP_0231(),Inner_Membrane,r
CPLX_DMSO2abcpp-1,Inner_Membrane,PP_0231(),Inner_Membrane,r
CPLX_CBItonex-0,Outer_Membrane,PP_0525(),Outer_Membrane,sb
CPLX1G01-59,Inner_Membrane,PP_1041(),Inner_Membrane,r
TatBC_octa,Inner_Membrane,PP_1040(),Inner_Membrane,r
TatBC_octa,Inner_Membrane,PP_5018(),Inner_Membrane,p
Sec-CPLX,Inner_Membrane,PP_0474(),Inner_Membrane,r
Sec-CPLX,Inner_Membrane,PP_0441(),Inner_Membrane,r
Sec-CPLX,Inner_Membrane,PP_5706(),Inner_Membrane,r
Sec-CPLX,Inner_Membrane,PP_0835(),Inner_Membrane,r
Sec-CPLX,Inner_Membrane,PP_0836(),Inner_Membrane,r
LolCDE-CPLX,Inner_Membrane,PP_2156(),Inner_Membrane,r
Bam-CPLX,Outer_Membrane,PP_1599(),Outer_Membrane,sb
Bam-CPLX,Outer_Membrane,PP_0856(),Outer_Membrane,pla
Bam-CPLX,Outer_Membrane,PP_0622(),Outer_Membrane,pla
Bam-CPLX,Outer_Membrane,PP_4731(),Outer_Membrane,pla
G1G01-617-MONOMER,Periplasm,PP_0567(),Periplasm,t
